SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.764791961,41,0,0.373518902,5316.0,4,0,1,0,3.0
0,0.030159058,74,0,0.010664297,4500.0,5,0,0,0,0.0
0,0.042854082,38,0,0.002375297,7577.0,3,0,0,0,0.0
0,0.115527458,50,0,0.30383702,8000.0,9,0,2,0,0.0
0,0.326048654,63,0,0.308132695,12750.0,8,0,2,0,1.0
0,0.9999999,40,0,100.0,,0,0,0,0,1.0
0,0.053469463,69,0,91.5,1.0,11,0,0,0,0.0
0,0.03880141,53,2,2245.0,,13,0,2,0,0.0
0,0.2658005,54,1,0.474353823,7466.0,10,0,1,0,1.0
0,0.0098044,52,0,6.0,,2,0,0,0,
0,0.0,62,0,0.0,1500.0,3,0,0,0,0.0
0,0.458332989,63,0,4654.0,,15,0,1,0,0.0
0,0.0,64,0,1451.0,,12,0,1,0,2.0
0,0.441122221,24,0,0.131464031,4350.0,4,0,0,0,1.0
0,0.082327774,65,0,0.192709754,11000.0,12,0,2,0,0.0
0,0.054302606,44,0,0.482233503,6500.0,13,0,3,0,1.0
0,0.005575532,39,2,0.363663177,6780.0,8,1,2,0,1.0
0,0.979077996,43,0,0.074356877,11000.0,3,0,0,0,1.0
0,0.561325849,40,0,0.13644706,15800.0,4,0,1,0,0.0
0,0.0,26,0,0.0,2400.0,2,0,0,0,0.0
0,0.168627338,52,0,0.381661834,10000.0,14,0,2,0,3.0
0,0.705131478,43,2,543.0,,5,0,0,0,2.0
0,0.009425612,47,0,0.700999811,5300.0,12,0,2,0,1.0
1,0.0,29,1,0.112221717,2200.0,5,0,0,0,0.0
0,0.9999999,62,0,0.014381435,6118.0,5,3,0,0,0.0
0,0.967421457,44,1,0.346558877,9400.0,10,0,2,0,4.0
0,0.190039521,52,0,0.73699373,5900.0,20,0,3,0,0.0
0,0.008475787,71,0,0.025294374,4585.0,3,0,0,0,0.0
0,0.0,48,0,0.453205348,5833.0,6,0,1,0,2.0
0,0.9999999,66,0,1994.0,,1,0,1,0,0.0
0,0.083806847,59,0,0.046651116,3000.0,4,0,0,0,0.0
0,0.62359128,50,0,0.428679018,19916.0,8,0,1,0,3.0
0,0.102967665,59,0,0.325112481,6000.0,7,0,2,0,0.0
0,0.144688043,46,0,0.142530706,3500.0,8,0,0,0,3.0
0,0.641522159,62,0,3754.0,,23,0,2,0,0.0
0,0.080102081,71,0,0.015330778,6000.0,2,0,0,0,1.0
0,0.977386355,49,0,0.234654507,8552.0,9,0,1,0,4.0
0,0.667083229,55,0,0.153112222,2200.0,3,0,0,0,0.0
0,0.005953409,59,1,0.54126804,6166.0,19,0,2,0,1.0
0,0.065953698,32,0,0.308569143,10000.0,7,0,2,0,2.0
0,0.094072648,39,0,0.382065046,9500.0,4,0,1,0,0.0
0,0.046498339,56,0,0.330417396,4000.0,8,0,1,0,0.0
0,0.347281322,55,0,0.578253968,6299.0,13,0,1,0,1.0
0,0.20414026,73,0,0.405498943,5200.0,10,0,1,0,0.0
0,0.908932841,58,0,0.49470106,5000.0,5,1,1,0,0.0
0,0.014039438,77,0,63.0,,2,0,0,0,0.0
0,0.9999999,69,0,0.007199424,4166.0,1,0,0,0,0.0
0,0.002256387,57,0,0.267564325,7500.0,12,0,1,0,0.0
0,0.1499655,66,0,0.038351556,5944.0,8,0,0,0,0.0
0,0.24226708,58,0,0.110401333,7200.0,5,0,0,0,0.0
1,0.9999999,43,2,0.058418761,7120.0,0,3,0,0,2.0
0,0.0,65,0,2.0,,14,0,0,0,0.0
0,0.035220194,61,0,0.365609349,9583.0,9,0,2,0,0.0
0,0.0,32,0,0.001129305,1770.0,6,0,0,0,0.0
0,0.05196243,76,0,2362.0,,8,0,2,0,0.0
0,0.0,46,0,0.174484613,3346.0,5,0,1,0,0.0
0,0.104827563,63,0,0.266213224,6321.0,10,0,2,0,2.0
0,0.359541199,31,2,0.424831849,5500.0,8,0,1,0,1.0
0,0.526824392,50,0,0.152801724,4639.0,5,0,0,0,1.0
0,0.132492696,47,0,0.289854203,16666.0,14,0,1,0,2.0
0,0.0,43,0,3004.0,,7,0,1,0,0.0
0,0.181787788,49,0,0.225231402,8750.0,8,0,2,0,1.0
0,0.01033587,57,0,0.258009064,6398.0,12,0,2,0,0.0
0,0.116325533,49,1,0.462667312,6200.0,15,0,2,0,2.0
0,0.000111099,27,0,0.121930804,3583.0,6,0,0,0,0.0
0,0.157667085,64,0,1.830212235,800.0,4,0,1,0,0.0
0,0.713436318,37,0,0.60139417,4733.0,11,0,1,0,3.0
0,0.578131225,57,0,0.735751295,5210.0,15,0,1,0,3.0
0,0.239572032,53,0,0.193625287,11325.0,15,0,1,0,3.0
0,0.064093082,67,0,3213.0,,13,0,1,0,0.0
0,0.098390161,59,0,0.292416607,8333.0,5,0,2,0,0.0
0,0.001599893,62,0,0.0,2600.0,1,0,0,0,0.0
0,0.1766439,62,0,0.394612608,3600.0,8,0,1,0,0.0
0,0.9999999,69,0,0.07294534,5085.0,4,0,0,0,0.0
0,0.161384159,64,0,571.0,,8,0,0,0,0.0
0,0.9999999,28,0,0.118822876,1800.0,3,0,0,0,0.0
0,0.174639739,60,0,0.031564155,9250.0,3,0,0,0,0.0
0,0.045318884,46,0,0.160833884,10600.0,10,0,2,0,1.0
0,0.9999999,67,0,0.318066158,2750.0,3,0,0,0,0.0
0,0.119034788,54,0,0.008427368,7000.0,2,0,0,0,1.0
0,0.50725458,68,0,0.448789914,10866.0,10,0,2,0,1.0
0,0.055349259,59,0,0.221682617,7000.0,6,0,1,0,1.0
0,0.00591642,43,0,0.048126579,9100.0,9,0,0,0,0.0
0,0.023607669,49,0,0.168220511,7400.0,2,0,1,0,3.0
0,0.134354198,51,0,0.478443214,5960.0,5,0,1,0,1.0
0,0.043928545,34,1,0.412228797,6083.0,13,0,2,0,0.0
0,0.9999999,24,0,344.0,,1,0,0,0,
0,0.129575207,46,0,0.436281859,2000.0,8,0,1,0,1.0
0,0.179726562,45,0,0.698812747,4800.0,11,0,1,0,0.0
0,0.079361085,63,0,141.0,,6,0,0,0,1.0
1,0.442370466,50,0,0.346145301,4500.0,6,0,2,0,0.0
0,0.047906218,49,0,0.38683699,3600.0,6,0,2,0,2.0
0,0.043789842,85,0,31.0,,3,0,0,0,0.0
0,0.050476156,31,0,0.098731574,5833.0,10,0,0,0,0.0
0,0.103294835,77,0,324.0,,11,0,1,0,0.0
0,0.0,64,0,0.457708458,5000.0,7,0,1,0,0.0
0,0.102099964,48,0,0.396263,5672.0,11,0,1,0,0.0
0,0.000349991,49,0,0.408655791,7416.0,15,0,2,0,0.0
0,0.031324853,63,0,3097.0,,7,0,1,0,0.0
0,0.178492785,43,0,0.72942045,5417.0,13,0,1,0,0.0
1,0.524318769,45,0,0.610856364,8068.0,12,0,3,0,2.0
0,0.893289456,53,0,4352.0,,13,0,2,0,0.0
0,0.00916162,69,0,286.0,,15,0,0,0,0.0
0,0.589341596,59,0,0.262256069,4201.0,10,0,0,0,0.0
0,0.616853406,57,0,0.798550455,5380.0,14,0,2,0,0.0
0,0.0,38,0,0.364527095,5000.0,9,0,1,0,0.0
0,0.003842536,50,0,0.375046142,5417.0,26,0,1,0,3.0
0,0.020206864,72,0,0.021591363,2500.0,12,0,0,0,0.0
0,0.568474008,40,0,0.190653336,4300.0,6,0,0,0,2.0
0,0.939276099,51,0,0.159994981,7968.0,12,0,0,0,2.0
0,0.229180546,22,0,10.0,,2,0,0,0,0.0
0,0.073663938,50,0,0.025327705,4500.0,5,0,0,0,2.0
0,0.9999999,90,0,0.0,,1,0,0,0,
0,0.810704402,39,0,0.20558217,4800.0,5,0,0,0,3.0
0,0.452920735,48,0,0.516775646,9328.0,12,0,3,0,0.0
0,0.003192579,34,0,787.0,,6,0,0,0,0.0
0,0.486304414,73,0,0.558356761,11026.0,7,0,2,0,0.0
0,0.148933965,36,0,0.603690288,8833.0,15,0,3,0,1.0
0,0.018759882,30,0,0.105725365,8767.0,4,0,0,0,2.0
0,1.001996008,51,0,0.00535523,2800.0,1,0,0,2,0.0
0,0.574775792,41,0,1436.0,0.0,11,0,0,0,0.0
1,1.357939254,43,1,0.433028788,5800.0,6,4,2,2,4.0
0,0.931841692,42,0,2501.0,,7,0,2,0,0.0
0,0.042185726,62,0,0.413653477,14076.0,12,0,4,0,2.0
0,0.442054424,56,1,0.313699825,9167.0,9,0,2,0,0.0
1,1.355481728,28,1,0.012108981,990.0,1,1,0,0,2.0
0,0.072892711,46,1,0.324279287,6000.0,6,0,1,0,2.0
0,0.9999999,69,0,0.035060655,14260.0,1,0,0,0,0.0
0,0.375410988,41,0,0.938769135,3200.0,11,0,2,0,1.0
0,0.9999999,52,0,880.0,,2,0,1,0,0.0
0,0.241486584,59,0,0.326668027,4900.0,3,0,1,0,2.0
0,0.206639668,66,0,123.0,,9,0,0,0,0.0
0,0.31064078,44,0,0.242025075,6300.0,7,0,0,0,2.0
0,0.348969128,48,0,0.03721473,7711.0,2,0,0,0,0.0
1,0.580161476,23,1,0.074324324,1923.0,3,0,0,0,0.0
0,0.080491951,76,0,0.005578801,4301.0,5,0,0,0,0.0
0,0.01678859,74,0,108.0,,3,0,0,0,0.0
0,0.129974005,55,0,0.258988624,12042.0,8,0,1,0,1.0
0,0.010724942,73,0,5.0,,12,0,0,0,0.0
0,0.090301796,49,0,0.457393699,5808.0,18,0,3,0,0.0
0,0.106599693,62,0,0.745469522,2427.0,11,0,2,0,1.0
0,0.00899907,57,0,0.155256316,15000.0,13,0,2,0,0.0
0,0.9999999,39,0,0.074168333,5500.0,3,1,0,0,1.0
0,0.195321841,63,0,1980.0,,11,0,1,0,0.0
0,0.616368286,50,0,0.357859532,2989.0,4,0,0,0,0.0
0,0.079183348,55,0,0.611802041,11658.0,9,0,3,0,0.0
0,0.044697188,50,0,0.26651315,8250.0,20,0,3,0,1.0
1,0.095427984,39,0,2847.0,,17,0,2,0,2.0
0,0.0,43,0,0.418654478,7000.0,5,0,2,0,1.0
1,0.909660323,37,0,0.130504661,3110.0,4,0,0,0,1.0
0,1.024828057,64,5,0.591040896,10000.0,9,2,2,2,0.0
1,1.041972019,50,2,1896.0,,6,0,0,0,0.0
0,0.392754088,53,0,0.384852675,9400.0,9,0,1,0,1.0
0,0.616883939,27,0,0.211148137,3300.0,3,0,0,0,0.0
0,0.9999999,39,0,0.0,,0,4,0,0,0.0
0,0.9999999,41,0,0.0,944.0,0,7,0,0,1.0
0,0.09914542,59,2,0.30308417,11250.0,9,0,2,0,2.0
0,0.045122015,48,0,0.340513328,12116.0,8,0,1,0,0.0
0,0.9999999,53,1,0.176798041,4490.0,4,0,0,0,1.0
0,0.239728518,46,0,0.026573614,7450.0,2,2,0,0,1.0
0,0.480651935,59,0,0.157901639,7624.0,4,0,1,0,0.0
0,0.065699599,62,1,0.148450245,17163.0,19,0,1,0,1.0
0,0.513148685,57,0,0.027125717,5750.0,1,0,0,0,1.0
0,0.038074529,62,0,0.255685178,18600.0,14,0,2,0,0.0
0,0.064645154,79,0,0.017482517,2001.0,5,0,0,0,0.0
0,0.382149809,41,0,0.190231362,3500.0,17,0,0,0,2.0
0,0.063402711,84,0,25.0,,2,0,0,0,0.0
0,0.006488732,64,0,0.002823197,8500.0,11,0,0,0,0.0
0,0.140980033,43,0,0.487882653,3135.0,13,0,1,0,3.0
0,0.303429598,46,0,0.390114943,4349.0,11,0,2,0,0.0
0,0.333277379,55,0,0.254870985,5696.0,9,0,2,0,0.0
1,0.005562932,70,0,0.295270473,10000.0,16,0,1,0,0.0
0,0.096250913,39,0,0.531522998,9500.0,6,0,2,0,1.0
0,0.223089431,54,0,0.470775384,11000.0,14,0,4,0,2.0
0,0.858220048,61,1,0.144183168,17775.0,9,0,0,0,1.0
0,0.003083446,53,0,0.096175478,5333.0,12,0,0,0,5.0
0,0.627540021,41,0,0.650562266,2400.0,13,0,2,0,0.0
0,0.098254336,33,0,0.137086291,10000.0,5,0,1,0,1.0
0,0.22181242,39,2,0.190311419,2600.0,12,1,0,0,0.0
1,0.337717552,54,0,1957.0,,15,0,1,1,0.0
0,0.009479621,70,0,0.002544529,2750.0,2,0,0,0,0.0
0,0.05189827,54,0,0.19561152,8020.0,6,0,2,0,0.0
0,0.604395604,36,0,0.710350955,2250.0,18,0,0,0,0.0
0,0.0,48,0,2076.0,,8,0,1,0,0.0
0,0.102188377,53,0,0.158614883,9500.0,5,0,2,0,2.0
0,0.051625506,51,0,1217.0,,4,0,2,0,0.0
0,0.215571257,25,0,1.184313725,764.0,6,0,0,0,0.0
1,0.0,42,1,0.378225299,3177.0,7,1,2,1,2.0
0,0.240964689,65,1,0.230276972,10000.0,9,0,1,0,1.0
0,0.040549583,71,1,0.057032513,11133.0,9,0,0,0,0.0
0,0.003253475,44,0,0.666448517,4583.0,10,0,3,0,1.0
0,0.940029985,37,0,0.100094727,3166.0,5,0,0,1,0.0
0,0.709184918,55,0,2982.0,,10,0,2,0,0.0
0,0.861712762,50,1,0.293946555,5500.0,7,0,1,1,1.0
1,0.342503939,46,2,2495.0,,4,2,1,0,0.0
0,0.043327159,84,0,0.007427864,10500.0,6,0,0,0,0.0
0,0.133686631,25,0,0.009359251,4166.0,2,0,0,0,0.0
0,0.110274189,61,0,0.113348248,14750.0,10,0,1,0,0.0
0,0.0,25,0,0.185407296,2000.0,2,0,0,0,0.0
0,0.0,64,1,0.345769487,1500.0,6,0,0,0,0.0
0,0.881118881,59,1,1175.0,,10,0,1,0,0.0
0,0.032584667,46,0,0.516521923,9441.0,8,0,2,0,1.0
0,0.533744376,39,0,1.163826403,4400.0,8,0,2,0,0.0
0,0.9999999,57,0,0.163683724,11900.0,2,0,1,0,0.0
0,0.740506329,35,0,0.812463712,5166.0,9,1,1,0,3.0
0,0.245390184,45,0,184.0,0.0,2,0,0,0,0.0
1,0.861677733,51,2,1.227120536,3583.0,15,0,1,0,1.0
0,0.9999999,46,0,158.0,,2,0,0,1,0.0
0,0.324678423,44,0,0.25654869,5000.0,8,0,1,0,0.0
0,0.069523262,56,0,0.582393755,6917.0,13,0,4,0,0.0
0,0.928931493,41,1,336.0,,3,0,0,0,
0,0.985432734,50,1,0.068620919,1500.0,1,0,0,0,0.0
0,0.304745331,48,0,0.94041082,4916.0,12,0,4,0,0.0
0,0.011495452,57,0,0.003479722,8333.0,6,0,0,0,0.0
0,0.031858531,78,0,0.028417819,1301.0,13,1,0,0,0.0
0,0.207633121,27,0,0.374694031,5310.0,8,0,1,0,1.0
0,0.817532617,60,1,0.612238716,3300.0,6,0,0,0,0.0
1,1.823920266,46,1,0.193437619,2620.0,24,1,0,0,3.0
0,0.030596363,78,0,725.0,,5,0,1,0,0.0
0,0.055850548,53,0,0.008845916,4860.0,2,0,0,0,1.0
0,1.06235012,58,0,0.392996109,1027.0,6,0,0,0,0.0
0,0.138409037,50,0,2167.0,,4,0,1,0,
0,0.9999999,68,0,1393.0,,6,0,1,0,0.0
0,0.070352569,61,0,0.219756049,5000.0,11,0,1,0,0.0
0,0.024624269,52,0,0.178268736,10500.0,26,0,1,0,0.0
0,0.681587448,43,1,3003.0,,10,0,1,1,0.0
0,0.015811512,58,0,7.0,,4,0,0,0,0.0
0,0.10317671,27,0,0.459011711,3500.0,8,0,1,0,3.0
0,0.536951089,23,0,0.043956044,1000.0,4,0,0,0,0.0
0,0.390626626,82,0,0.099459135,6655.0,8,0,0,0,0.0
0,0.177333682,52,1,0.539956803,8333.0,22,0,2,0,0.0
0,0.024112906,73,0,29.0,,14,0,0,0,0.0
0,0.463159148,44,0,0.283286935,20833.0,8,0,4,0,2.0
0,0.004580554,39,1,0.829493641,8333.0,21,0,2,0,2.0
0,0.036903706,58,0,0.202365647,23333.0,9,0,2,0,1.0
0,0.045126511,33,0,0.509103891,2800.0,4,0,1,0,1.0
0,0.001534073,72,0,1018.0,,9,0,1,0,0.0
0,0.956893678,58,0,0.219812337,6500.0,6,2,1,0,0.0
0,0.9999999,24,0,0.039415497,5200.0,3,0,0,0,1.0
0,0.456486543,51,0,0.283048212,4500.0,12,0,1,0,2.0
0,0.003370408,85,0,0.113943028,2000.0,8,0,0,0,0.0
0,0.052639097,37,0,22.0,,1,0,0,0,
0,0.459890914,42,0,0.645051746,6183.0,21,0,3,0,2.0
0,0.017107403,80,0,9.0,,6,0,0,0,
0,0.333835882,51,0,1.184159938,2600.0,15,0,2,0,2.0
0,0.685583993,41,0,0.450440529,10895.0,13,0,5,0,1.0
0,0.700648203,58,0,0.166569997,18964.0,17,0,2,0,1.0
0,0.9999999,56,0,0.0,,3,0,0,0,
0,0.241363985,58,0,0.117594389,6700.0,10,2,0,0,0.0
0,0.079440102,27,0,168.0,,4,0,0,0,0.0
1,0.184182787,35,0,0.121567582,3750.0,7,0,0,0,0.0
0,0.013211143,57,0,0.478605388,4416.0,7,0,1,0,0.0
0,0.987937967,45,0,0.687453416,4024.0,8,3,1,0,4.0
1,0.9999999,31,0,0.084741728,4200.0,5,0,0,0,0.0
0,0.422808599,55,0,0.287340722,13262.0,9,0,2,0,3.0
0,0.002118465,59,0,0.158153487,12000.0,3,0,1,0,4.0
0,0.00801154,85,0,0.00299925,4000.0,5,0,0,0,0.0
0,0.088173802,36,0,0.373897707,1700.0,8,0,0,0,2.0
0,0.684222081,60,0,3976.0,,25,0,2,0,2.0
0,0.273803005,59,0,4504.0,,7,0,2,0,0.0
0,0.438135702,82,0,0.126988407,7417.0,7,0,1,0,0.0
0,0.025780444,101,0,0.013797241,1666.0,5,0,0,0,0.0
0,0.404343543,63,1,3636.0,,14,0,2,0,
0,0.065792396,52,0,0.38227983,5631.0,22,0,1,0,2.0
0,0.001583307,57,0,0.547177529,7333.0,15,0,1,0,1.0
0,0.727227277,48,0,0.53930544,13216.0,11,0,3,0,1.0
0,0.029724257,55,0,5483.0,,12,0,3,0,0.0
0,0.086583388,72,0,0.101042331,4700.0,17,0,0,0,0.0
0,0.451970098,51,0,0.302759089,16200.0,10,0,1,0,1.0
0,0.062243325,59,0,3057.0,,8,0,1,0,0.0
0,0.679499319,53,0,0.833685396,7100.0,12,0,2,0,1.0
0,0.063757959,31,0,0.388255916,1140.0,7,0,0,0,0.0
0,0.292509357,44,0,1.343385214,3083.0,12,0,2,0,0.0
0,0.424225016,77,0,0.126480541,4727.0,5,0,0,0,0.0
0,0.9999999,44,0,0.752301987,24000.0,11,0,5,0,0.0
1,0.373717172,45,0,0.792004997,1600.0,21,0,0,0,0.0
0,0.1000439,37,0,0.42450914,2953.0,6,0,0,0,0.0
0,0.139866901,51,0,0.304195498,11416.0,7,0,2,0,0.0
0,0.085811664,66,0,0.223111076,25000.0,11,0,4,0,1.0
0,0.24155169,27,0,0.009814613,3667.0,6,0,0,0,0.0
1,0.674757357,53,0,2.162327718,3264.0,21,0,4,0,0.0
0,0.0,33,0,0.266746651,5000.0,5,0,1,0,0.0
0,0.9999999,76,0,3.0,,0,0,0,0,0.0
0,0.039031265,63,1,0.768538517,8333.0,20,0,5,0,0.0
0,0.986270706,40,0,2113.0,0.0,5,0,1,0,5.0
0,0.0,47,0,0.367835625,12945.0,11,0,4,0,2.0
0,0.985368957,81,2,0.668311017,4256.0,11,0,3,0,1.0
0,0.866891639,58,1,0.354235109,7000.0,5,0,1,0,0.0
0,0.035006326,58,0,0.272398928,8582.0,9,0,2,0,6.0
0,0.038357064,62,0,4142.0,,8,0,4,0,0.0
0,0.186602871,37,0,0.195558119,10400.0,9,1,1,0,0.0
0,0.510134226,42,0,0.977503749,6000.0,9,0,2,0,0.0
0,0.0,34,1,0.328550465,6132.0,6,0,2,0,0.0
0,0.0,47,0,0.16619169,20000.0,23,0,1,0,3.0
0,0.0,22,0,0.0,929.0,3,0,0,0,0.0
1,1.698433855,43,1,0.479265092,1904.0,6,0,1,0,0.0
0,0.019667171,55,0,0.299394051,10891.0,6,0,2,0,3.0
0,0.20390865,56,0,1.745254745,1000.0,15,0,1,0,1.0
0,0.348070295,34,1,0.476508121,3447.0,5,0,1,0,3.0
1,0.612644579,55,0,0.263680832,6541.0,9,0,0,0,0.0
0,0.063329111,32,0,396.0,,3,0,0,0,0.0
0,0.149800015,40,0,0.302565811,3000.0,3,0,1,0,3.0
0,0.030910017,56,0,0.246964719,7000.0,7,0,1,0,0.0
0,0.277749874,50,2,0.49212051,8629.0,15,0,2,0,2.0
0,0.353826364,34,1,0.395193065,5075.0,8,0,0,0,3.0
0,0.085201007,65,0,0.356352665,2982.0,11,0,2,0,0.0
0,0.9999999,40,0,0.107451581,27416.0,5,0,1,0,3.0
0,0.0,52,0,0.155467154,9300.0,7,0,1,0,2.0
0,0.087245638,44,0,0.305138972,5000.0,5,0,2,0,2.0
0,0.112120452,62,0,0.359852169,5140.0,8,0,1,0,0.0
0,0.76238094,62,0,0.232446506,12290.0,6,0,1,0,1.0
0,0.0,50,0,0.0,,5,0,0,0,0.0
0,0.805929179,45,0,0.513510661,9473.0,11,0,2,0,3.0
0,0.187876467,63,0,0.901399067,1500.0,15,0,0,0,0.0
0,0.011679285,72,0,349.0,,6,0,0,0,1.0
0,0.48905071,30,0,0.112054329,5300.0,5,0,0,0,1.0
0,0.603591417,35,0,0.404731293,3888.0,7,0,1,0,0.0
0,0.001900912,82,0,0.303339332,5000.0,12,0,2,0,1.0
1,0.9999999,27,1,0.38969118,4500.0,6,1,1,1,1.0
0,0.0,87,0,0.0,3394.0,7,0,0,0,0.0
0,0.207980814,43,0,0.477583082,8274.0,7,0,2,0,0.0
0,0.029467041,68,0,0.1766018,13000.0,9,0,1,0,0.0
0,0.0,68,0,0.518024841,3300.0,5,0,1,0,1.0
0,0.0,86,0,0.0,,1,0,0,0,
0,0.589136954,35,0,0.200076511,5227.0,6,0,1,0,0.0
0,0.163997018,39,0,0.620500514,2916.0,14,0,2,0,0.0
0,0.12885088,36,0,0.318251144,5900.0,6,0,1,0,2.0
0,0.0,40,0,0.0,5800.0,2,0,0,0,0.0
0,0.123923875,45,0,2627.0,,9,0,2,0,1.0
0,0.553122344,57,0,0.589540412,4416.0,3,0,1,0,1.0
1,0.334235166,42,0,0.367726455,5000.0,11,0,1,0,0.0
0,0.530889516,51,0,0.219890055,2000.0,7,0,0,0,1.0
0,0.006579864,52,1,0.277521812,10200.0,18,0,1,0,0.0
0,0.0,33,0,2075.0,,6,0,2,0,0.0
1,0.93555667,43,0,280.0,,5,0,0,0,5.0
0,0.9999999,64,0,0.144152047,3419.0,2,0,0,0,0.0
0,0.34590552,62,0,0.493168944,3000.0,16,0,0,0,0.0
0,0.9999999,25,0,0.009126467,2300.0,2,0,0,0,0.0
0,0.222494126,52,0,0.402131874,10600.0,11,0,5,0,0.0
0,0.029604043,35,1,0.372340426,5921.0,13,0,1,1,3.0
0,0.0,67,0,321.0,,6,0,0,0,0.0
0,0.024634137,39,0,0.386762936,4154.0,6,0,2,0,0.0
0,0.071976008,81,0,6.0,,1,0,0,0,0.0
0,0.320413658,63,0,3388.0,,12,0,2,0,0.0
1,0.802722728,38,1,2128.0,,8,1,0,0,5.0
0,0.198249298,51,0,0.137323944,9371.0,10,0,0,0,4.0
0,0.29304818,44,0,0.653266332,3581.0,5,0,1,0,0.0
1,0.35381913,52,0,0.738386308,5725.0,17,0,3,0,2.0
0,0.083797905,36,0,2168.0,,11,0,2,0,0.0
0,0.447265776,58,0,0.420287614,6466.0,14,0,2,0,2.0
0,0.082541703,35,0,0.331567253,5850.0,5,0,1,0,2.0
0,0.623841563,61,0,0.753035281,7000.0,12,0,2,0,1.0
0,0.197201865,40,2,0.111023415,3800.0,7,1,0,2,1.0
0,0.165055663,66,0,90.0,,4,0,0,0,0.0
0,0.03790059,72,0,545.0,,5,0,1,0,0.0
0,0.0,27,0,541.0,,9,0,0,0,1.0
0,0.298740939,35,1,0.134124779,3958.0,7,0,0,0,0.0
0,0.053998683,63,0,0.455155947,6700.0,9,0,3,0,1.0
0,0.367440276,55,0,1607.0,,8,0,2,0,0.0
0,0.08214051,46,0,1129.0,,5,0,1,0,0.0
0,1.020576132,43,1,0.054139172,6667.0,6,2,0,2,0.0
0,0.066170132,60,0,0.385885151,14296.0,7,0,3,0,1.0
0,0.024910274,49,0,0.29147918,14000.0,14,0,2,0,0.0
0,0.443938556,42,1,0.538795566,8750.0,11,0,4,0,3.0
0,0.03270021,69,0,0.593955919,4400.0,13,0,2,1,1.0
0,0.007651419,75,0,840.0,0.0,12,0,1,0,0.0
1,0.105131582,60,1,1.315835906,6800.0,11,0,4,0,0.0
0,0.171628129,39,0,0.161229846,8000.0,5,0,0,0,2.0
0,0.03339944,79,0,0.456550721,8250.0,18,0,1,1,1.0
0,0.383172654,72,0,0.385752179,7916.0,12,0,1,0,1.0
0,0.022089771,53,0,0.169524143,5715.0,4,0,1,0,0.0
0,0.024758279,69,0,0.170365927,5000.0,10,0,1,0,0.0
0,0.372695987,61,0,5782.0,,15,0,4,0,0.0
0,0.699441231,76,0,965.0,,9,0,1,0,0.0
0,0.582235541,37,0,0.310567605,6500.0,11,0,0,0,2.0
0,0.9999999,40,1,0.022977023,1000.0,0,0,0,0,0.0
0,0.9999999,43,1,2097.0,,7,0,1,0,0.0
0,0.9999999,59,0,0.379572206,7900.0,5,0,3,0,3.0
0,0.417434642,46,2,0.48515613,6500.0,14,0,3,0,1.0
0,0.010092554,37,0,0.003128259,1917.0,3,0,0,0,0.0
0,0.966871435,38,0,0.284302421,6070.0,4,0,1,0,1.0
0,0.483562674,27,0,0.179309425,7500.0,10,0,0,0,0.0
0,0.598710032,75,0,0.846769154,8000.0,7,0,3,0,0.0
0,0.016161527,59,0,0.241747848,10572.0,7,0,2,1,0.0
0,0.008985909,50,0,0.2003367,10097.0,9,0,2,0,0.0
0,0.03473748,67,0,1969.0,,10,0,2,0,0.0
0,0.174041844,30,0,0.441711658,5000.0,6,0,1,0,0.0
0,0.981317428,53,1,2687.0,,5,0,1,0,0.0
0,0.024066437,40,0,0.233595801,8000.0,9,0,2,0,1.0
0,0.026996625,23,0,0.007308161,820.0,4,0,0,0,0.0
0,0.080897058,36,0,0.361460385,6600.0,8,0,2,0,2.0
0,0.007736885,93,0,14.0,,7,0,0,0,
0,0.003243892,75,0,2769.0,,21,0,1,0,0.0
1,0.982265266,29,0,0.137353963,9500.0,7,0,0,0,2.0
0,0.0,62,0,0.0,2300.0,1,0,0,0,0.0
0,0.96119687,26,1,278.0,,4,1,0,1,0.0
0,0.672288514,39,0,0.381061894,10000.0,5,0,1,0,0.0
0,0.0099518,64,0,0.256249107,7000.0,4,0,1,0,0.0
0,0.447042874,43,1,0.550483172,3000.0,4,0,1,0,0.0
0,0.002262153,69,0,0.00079968,2500.0,7,0,0,0,0.0
0,0.092017992,50,0,0.307866761,7054.0,9,0,2,0,0.0
0,0.07583204,37,0,0.460476976,6666.0,22,0,2,0,2.0
0,0.007138447,59,0,0.28607859,8626.0,11,0,2,0,3.0
0,0.129800078,66,0,0.448591901,6000.0,10,0,1,0,0.0
0,0.569553881,39,3,0.322425659,7700.0,8,0,1,0,5.0
0,0.060991287,48,1,0.246595266,7562.0,6,0,1,0,1.0
0,0.117025228,45,0,122.0,,2,0,0,0,
0,0.057929247,45,0,0.271375465,7800.0,8,0,3,0,1.0
0,0.007200577,63,0,38.0,,5,0,0,0,0.0
0,0.43659537,50,1,0.054315572,7750.0,12,1,0,1,1.0
1,0.59703925,42,0,0.463107379,5000.0,11,0,1,0,0.0
0,0.262035494,45,0,1.162335677,6541.0,14,0,3,0,0.0
0,0.123593876,67,0,0.230258303,2709.0,7,0,1,0,1.0
